Video Name,Fusion Threshold,Normal mIoU road,Overwritten mIoU road,Normal mIoU sidewalk,Overwritten mIoU sidewalk,Normal mIoU building,Overwritten mIoU building,Normal mIoU wall,Overwritten mIoU wall,Normal mIoU fence,Overwritten mIoU fence,Normal mIoU pole,Overwritten mIoU pole,Normal mIoU traffic light,Overwritten mIoU traffic light,Normal mIoU traffic sign,Overwritten mIoU traffic sign,Normal mIoU vegetation,Overwritten mIoU vegetation,Normal mIoU sky,Overwritten mIoU sky,Normal mIoU person,Overwritten mIoU person,Normal mIoU car,Overwritten mIoU car,Normal mIoU truck,Overwritten mIoU truck,Normal mIoU bus,Overwritten mIoU bus,Normal mIoU motorcycle,Overwritten mIoU motorcycle,Normal mIoU bicycle,Overwritten mIoU bicycle,Normal Accuracy road,Overwritten Accuracy road,Normal Accuracy sidewalk,Overwritten Accuracy sidewalk,Normal Accuracy building,Overwritten Accuracy building,Normal Accuracy wall,Overwritten Accuracy wall,Normal Accuracy fence,Overwritten Accuracy fence,Normal Accuracy pole,Overwritten Accuracy pole,Normal Accuracy traffic light,Overwritten Accuracy traffic light,Normal Accuracy traffic sign,Overwritten Accuracy traffic sign,Normal Accuracy vegetation,Overwritten Accuracy vegetation,Normal Accuracy sky,Overwritten Accuracy sky,Normal Accuracy person,Overwritten Accuracy person,Normal Accuracy car,Overwritten Accuracy car,Normal Accuracy truck,Overwritten Accuracy truck,Normal Accuracy bus,Overwritten Accuracy bus,Normal Accuracy motorcycle,Overwritten Accuracy motorcycle,Normal Accuracy bicycle,Overwritten Accuracy bicycle,Normal Precision road,Overwritten Precision road,Normal Precision sidewalk,Overwritten Precision sidewalk,Normal Precision building,Overwritten Precision building,Normal Precision wall,Overwritten Precision wall,Normal Precision fence,Overwritten Precision fence,Normal Precision pole,Overwritten Precision pole,Normal Precision traffic light,Overwritten Precision traffic light,Normal Precision traffic sign,Overwritten Precision traffic sign,Normal Precision vegetation,Overwritten Precision vegetation,Normal Precision sky,Overwritten Precision sky,Normal Precision person,Overwritten Precision person,Normal Precision car,Overwritten Precision car,Normal Precision truck,Overwritten Precision truck,Normal Precision bus,Overwritten Precision bus,Normal Precision motorcycle,Overwritten Precision motorcycle,Normal Precision bicycle,Overwritten Precision bicycle,Normal Recall road,Overwritten Recall road,Normal Recall sidewalk,Overwritten Recall sidewalk,Normal Recall building,Overwritten Recall building,Normal Recall wall,Overwritten Recall wall,Normal Recall fence,Overwritten Recall fence,Normal Recall pole,Overwritten Recall pole,Normal Recall traffic light,Overwritten Recall traffic light,Normal Recall traffic sign,Overwritten Recall traffic sign,Normal Recall vegetation,Overwritten Recall vegetation,Normal Recall sky,Overwritten Recall sky,Normal Recall person,Overwritten Recall person,Normal Recall car,Overwritten Recall car,Normal Recall truck,Overwritten Recall truck,Normal Recall bus,Overwritten Recall bus,Normal Recall motorcycle,Overwritten Recall motorcycle,Normal Recall bicycle,Overwritten Recall bicycle,Normal F1 Score road,Overwritten F1 Score road,Normal F1 Score sidewalk,Overwritten F1 Score sidewalk,Normal F1 Score building,Overwritten F1 Score building,Normal F1 Score wall,Overwritten F1 Score wall,Normal F1 Score fence,Overwritten F1 Score fence,Normal F1 Score pole,Overwritten F1 Score pole,Normal F1 Score traffic light,Overwritten F1 Score traffic light,Normal F1 Score traffic sign,Overwritten F1 Score traffic sign,Normal F1 Score vegetation,Overwritten F1 Score vegetation,Normal F1 Score sky,Overwritten F1 Score sky,Normal F1 Score person,Overwritten F1 Score person,Normal F1 Score car,Overwritten F1 Score car,Normal F1 Score truck,Overwritten F1 Score truck,Normal F1 Score bus,Overwritten F1 Score bus,Normal F1 Score motorcycle,Overwritten F1 Score motorcycle,Normal F1 Score bicycle,Overwritten F1 Score bicycle
1005_QeyHjQZZHO0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13554578253704055,0.18576087637741867,0.7970802483840527,0.816011059362835,0.0,0.0,0.0,0.0,0.17430186436128894,0.1735655261922504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908759886188272,0.9918324170524694,0.9514456500771605,0.955393253279321,0.0,0.0,0.0,0.0,0.9897184847608023,0.9898926986882713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14833890569096028,0.1969517349860666,0.8670682072450935,0.8644632236823109,0.0,0.0,0.0,0.0,0.2881893071979115,0.2856366408917665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553134238312044,0.74833306153446,0.9097709917038728,0.9364988422586652,0.0,0.0,0.0,0.0,0.23606510013150897,0.2168242807887335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262317374378141,0.3030425760430439,0.8867333681942979,0.8983956050583525,0.0,0.0,0.0,0.0,0.23965569756177024,0.23351917448580117,0.0,0.0
1213_DYqWIC4DM34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067530582649167,0.7272714663171982,0.021196011216131426,0.030282950023102172,0.049446696250491674,0.06891401491896185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520551268861451,0.9532616490912207,0.9877488425925927,0.9876981209150323,0.8250549880670401,0.8286504427756246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828667634207622,0.8582807536161653,0.533078461558376,0.59999625318784,0.33800310982966586,0.4576279819805957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792488671276605,0.8453402098403598,0.021745776703487985,0.030854984196544658,0.053827004644912246,0.07233136222633542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824286165421887,0.840233657373772,0.040527864069583926,0.057822135354194074,0.07619896485247905,0.11058807088203261,0.0,0.0,0.0,0.0,0.0,0.0
1141_ow0cyhz4mUg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7409694307563961,0.6753858332954464,0.875535475002061,0.8381044935311223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984118732128271,0.9979069400474311,0.9961226639093136,0.9945072259951431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283209145194107,0.7629250682458036,0.9465398334217835,0.8797657091145389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764849836496809,0.8603761207327915,0.9210310036932312,0.9469060185637437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8496431812533516,0.7992796298541279,0.9334691736163611,0.9115710376322727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173_eINQdeux2yg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590944921771538,0.744866056172643,0.5824606099011921,0.5917891259545213,0.0,0.0,0.7428978260820189,0.6819320296718753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906821496699252,0.9292872058256173,0.9982801027043507,0.9982929903682416,0.0,0.0,0.9009539314343277,0.8676694878472222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791751524130904,0.8421821159646159,0.6553139253496879,0.6667567537587987,0.0,0.0,0.7733680833089908,0.7140871049481051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790381160546625,0.8605143634005404,0.7178954369042921,0.7677370716523743,0.0,0.0,0.9510562474107324,0.9375146253794909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790536278351087,0.8450473623448114,0.6775009254840896,0.7033956559561432,0.0,0.0,0.8521324244862811,0.8097190566962883,0.0,0.0,0.0,0.0
1753_m8v6qz-H8tI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046383677369626,0.72463806156988,0.7736166482489428,0.7677861451857633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805950145747597,0.97839166452332,0.9845290959362134,0.983606931584362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454883778471712,0.8047395994509992,0.9764870377149216,0.9338753512523041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736594652252905,0.8798427774474766,0.7883869909499797,0.8123299061623228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176202086238511,0.8383820984414773,0.8720323093619562,0.8684154926845178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169_B-jCv7jhajY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29204947272519843,0.3649107133063166,0.0,0.0,0.0,0.0,0.30145770764371715,0.5695141782151245,0.21052196872819706,0.34503552091010636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738296440972223,0.9749520716886859,0.0,0.0,0.0,0.0,0.9854375542534722,0.9926529947916666,0.9699677334612574,0.9711213001778456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41451257179740264,0.5257123563778345,0.0,0.0,0.0,0.0,0.9997227356746765,0.9655887797304199,0.7227590860248438,0.770161674854735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171108385375824,0.5881003689147609,0.0,0.0,0.0,0.0,0.30146344464646596,0.5816059661337306,0.23702194249119213,0.3993935700071667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218035241144724,0.5210044820211291,0.0,0.0,0.0,0.0,0.4397002286577144,0.72568702885796,0.29748635161708575,0.4514300022336649,0.0,0.0
992_jG1ODvPy32o,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869_iQcp5DqFgVw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117413520490812,0.35455456201891195,0.2316228658042166,0.4289865518502265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91659976823484,0.9098437251781499,0.958968492561955,0.9682014512981115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659358959672737,0.7673536803895454,0.6444963990516862,0.7366974970534772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31510150281675536,0.39837694675530866,0.27329177893590895,0.513829181814821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4631047231797868,0.5172851551942538,0.3654891394156509,0.5962828287642016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026_kJ_8F7YIEg4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04084122879398075,0.04084122879398075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142082583358861,0.8142082583358861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413804991175902,0.8413804991175902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04134177158538089,0.04134177158538089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07676362217217797,0.07676362217217797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394_JVcvCWY14XY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860366548489953,0.663382787645229,0.0,0.0,0.3495018572913411,0.47411381933990815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974931938621016,0.9972041832270557,0.0,0.0,0.8964354945550903,0.9127222140330189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561920955499227,0.8087878138923683,0.0,0.0,0.9507934732285838,0.8961418028403497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780409071668189,0.7876270175768229,0.0,0.0,0.35758432405331203,0.5096768396336788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117267473434119,0.791946822624096,0.0,0.0,0.5103940755418622,0.6390899142150062,0.0,0.0,0.0,0.0,0.0,0.0
1548_aOoMYOQ22f0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14251210702523603,0.23875249264985338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857541232638891,0.9864380144032925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204432049879798,0.5047173319780377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21640538437964404,0.3501307947437118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22911728724171396,0.3781249373237427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224_bEEUPb-fBPw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50492005993539,0.5047629524212328,0.0,0.0,0.0,0.0,0.0,0.0,0.4848529878881216,0.4621882376730479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673002404940801,0.9674580736281879,0.0,0.0,0.0,0.0,0.0,0.0,0.8830665485541895,0.8705255827356561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191895075210164,0.616777102676587,0.0,0.0,0.0,0.0,0.0,0.0,0.5049050388244691,0.4751746737428745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491768632275808,0.6607790195355288,0.0,0.0,0.0,0.0,0.0,0.0,0.9280017142759248,0.9456338984487416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301281908660074,0.6330529000582927,0.0,0.0,0.0,0.0,0.0,0.0,0.6522872045821528,0.6316455984565831,0.0,0.0
1801_1IwKWYNycj8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422351188966111,0.0422351188966111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990850807915758,0.9990850807915758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221934320996432,0.5221934320996432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044838111930399,0.044838111930399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07265078552574573,0.07265078552574573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285_E36n90ag400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09020950640919102,0.20517366603994816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948035535260172,0.9543997593118688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361507139163693,0.8450278617099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09060197160106265,0.20796676497003305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14899662894603052,0.3253410868375228,0.0,0.0
272_s-JerHMryMQ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09503617568321576,0.09701090578802249,0.9221785989699304,0.8518075232201862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938877985775629,0.9944775102321524,0.9909983281893003,0.9805514403292184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11406263430817636,0.11663073528704841,0.9489527321322745,0.8613994234450087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964571020159045,0.2818539402361506,0.9699691051188959,0.9875226634869463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502053556537707,0.15225981501823424,0.9591911757890601,0.9192213686412367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672_lh4QDnyuWLA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7896121009586006,0.7990350610074615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919147149600581,0.9926850256161494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870506941403986,0.8658318053460047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721582885369887,0.9079950305579129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768525023380841,0.8840715596862149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
